gene_symbol,Length,EffectiveLength,TPM,NumReads,type
PTEN,477,228,0.287634,9,H3K27_Mutated
PTEN,383,134,3.910872,71.919,H3K27_Mutated
PTEN,554,305,4.306347,180.25,H3K27_Mutated
PTEN,644,395,5.630072,305.196,H3K27_Mutated
MGMT,1265,1016,1.662384,231.789,H3K27_Mutated
MGMT,589,340,0,0,H3K27_Mutated
MGMT,959,710,0.1938,18.883,H3K27_Mutated
MGMT,776,527,0.049309,3.566,H3K27_Mutated
ALG5,1219,970,1.628124,216.734,H3K27_Mutated
ALG5,1119,870,0.119839,14.308,H3K27_Mutated
ALG5,565,316,0.15314,6.641,H3K27_Mutated
ALG5,687,438,0.206974,12.441,H3K27_Mutated
ALG5,756,507,0.084451,5.876,H3K27_Mutated
RB1,4793,4544,3.132615,1953.496,H3K27_Mutated
RB1,1490,1241,0.228805,38.968,H3K27_Mutated
RB1,480,231,0,0,H3K27_Mutated
RB1,617,368,0.114064,5.761,H3K27_Mutated
RB1,658,409,0.827949,46.472,H3K27_Mutated
RB1,1097,848,0.482634,56.167,H3K27_Mutated
TP53,1018,769,0,0,H3K27_Mutated
TP53,1152,903,0,0,H3K27_Mutated
TP53,2331,2082,0,0,H3K27_Mutated
TP53,2404,2155,0,0,H3K27_Mutated
TP53,2271,2022,0.076348,21.186,H3K27_Mutated
TP53,2579,2330,1.368675,437.646,H3K27_Mutated
TP53,2580,2331,0,0,H3K27_Mutated
TP53,2653,2404,0,0,H3K27_Mutated
TP53,2506,2257,0.013948,4.32,H3K27_Mutated
TP53,175,7.624,5.417183,5.668,H3K27_Mutated
TP53,729,480,0.714585,47.072,H3K27_Mutated
TP53,546,297,0,0,H3K27_Mutated
TP53,104,4.593,0,0,H3K27_Mutated
TP53,1261,1012,0.272381,37.829,H3K27_Mutated
TP53,634,385,0,0,H3K27_Mutated
TP53,568,319,2.419569,105.924,H3K27_Mutated
TP53,565,316,0,0,H3K27_Mutated
ATRX,11167,10918,0.245747,368.212,H3K27_Mutated
ATRX,10218,9969,3.315063,4535.346,H3K27_Mutated
ATRX,10455,10206,0.034532,48.367,H3K27_Mutated
ATRX,408,159,0.934842,20.399,H3K27_Mutated
ATRX,814,565,0.256527,19.891,H3K27_Mutated
ATRX,461,212,0.566824,16.491,H3K27_Mutated
ATRX,2967,2718,0.463609,172.929,H3K27_Mutated
CDC42,2274,2025,0.062629,20.953,H3K27_Mutated
CDC42,2256,2007,7.444478,2468.534,H3K27_Mutated
CDC42,816,567,0.729979,68.383,H3K27_Mutated
CDC42,1435,1186,0.185446,36.338,H3K27_Mutated
CDC42,597,348,5.568056,320.14,H3K27_Mutated
BRINP3,3128,2879,4.171769,1984.355,H3K27_Mutated
BRINP3,238,16.802,0,0,H3K27_Mutated
BRINP3,528,279,4.963377,228.791,H3K27_Mutated
OSR1,1906,1657,1.739975,476.346,H3K27_Mutated
OSR1,4171,3922,0.225755,146.286,H3K27_Mutated
OSR1,581,332,0.316629,17.368,H3K27_Mutated
IDH1,2382,2133,7.726567,2722.919,H3K27_Mutated
IDH1,2298,2049,0.35747,121.015,H3K27_Mutated
IDH1,2441,2192,0.084408,30.569,H3K27_Mutated
IDH1,1044,795,0.274222,36.019,H3K27_Mutated
IDH1,942,693,0.169435,19.4,H3K27_Mutated
IDH1,1614,1365,0.265464,59.868,H3K27_Mutated
IDH1,702,453,0,0,H3K27_Mutated
IDH1,563,314,0,0,H3K27_Mutated
IDH1,556,307,0.457603,23.21,H3K27_Mutated
GLB1,2512,2263,0.210609,78.744,H3K27_Mutated
GLB1,2523,2274,1.560116,586.145,H3K27_Mutated
GLB1,2018,1769,0,0,H3K27_Mutated
GLB1,816,567,1.045921,97.98,H3K27_Mutated
GLB1,899,650,0.022535,2.42,H3K27_Mutated
GLB1,517,268,0,0,H3K27_Mutated
GLB1,577,328,0.103618,5.615,H3K27_Mutated
GLB1,547,298,0,0,H3K27_Mutated
GLB1,550,301,0.631984,31.429,H3K27_Mutated
GLB1,319,70.21,0,0,H3K27_Mutated
GLB1,257,23.433,0.258299,1,H3K27_Mutated
GLB1,570,321,0,0,H3K27_Mutated
GLB1,591,342,0.379452,21.441,H3K27_Mutated
GLB1,631,382,0.933203,58.897,H3K27_Mutated
GLB1,569,320,0,0,H3K27_Mutated
GLB1,626,377,0.151691,9.448,H3K27_Mutated
GLB1,557,308,1.746958,88.898,H3K27_Mutated
GLB1,540,291,0,0,H3K27_Mutated
GLB1,558,309,0.081259,4.148,H3K27_Mutated
PIK3CA,245,18.9,0,0,H3K27_Mutated
PIK3CA,9259,9010,1.620859,2412.834,H3K27_Mutated
PIK3CA,620,371,0.125976,7.722,H3K27_Mutated
PIK3CA,746,497,1.566211,128.607,H3K27_Mutated
PDGFRA,2202,1953,0.115431,37.246,H3K27_Mutated
PDGFRA,2417,2168,0.132402,47.425,H3K27_Mutated
PDGFRA,580,331,0.09486,5.188,H3K27_Mutated
PDGFRA,6378,6129,3.440363,3483.785,H3K27_Mutated
PDGFRA,2991,2742,0,0,H3K27_Mutated
PDGFRA,586,337,0.475985,26.502,H3K27_Mutated
PDGFRA,771,522,0.158498,13.669,H3K27_Mutated
PDGFRA,573,324,0,0,H3K27_Mutated
PDGFRA,480,231,0.274103,10.461,H3K27_Mutated
PDGFRA,1146,897,0.092598,13.723,H3K27_Mutated
DCHS2,13354,13105,0.635521,1376.019,H3K27_Mutated
DCHS2,5064,4815,0.030894,24.577,H3K27_Mutated
DCHS2,857,608,0,0,H3K27_Mutated
DCHS2,569,320,0.030534,1.614,H3K27_Mutated
DCHS2,2109,1860,0,0,H3K27_Mutated
TERT,2422,2173,0,0,H3K27_Mutated
TERT,4018,3769,0,0,H3K27_Mutated
TERT,2992,2743,0,0,H3K27_Mutated
TERT,3210,2961,0,0,H3K27_Mutated
TERT,406,157,0,0,H3K27_Mutated
IRX1,2080,1831,2.366831,716,H3K27_Mutated
FOXD1,406,157,0,0,H3K27_Mutated
PCDHGA11,4787,4538,0,0,H3K27_Mutated
PCDHGA11,2263,2014,0.105225,35.013,H3K27_Mutated
TOB2P1,992,743,0.008146,1,H3K27_Mutated
MICA,1370,1121,0.573742,106.262,H3K27_Mutated
MICA,1005,756,0,0,H3K27_Mutated
BRD2,4956,4707,1.210279,941.211,H3K27_Mutated
BRD2,735,486,0.032782,2.632,H3K27_Mutated
BRD2,887,638,0,0,H3K27_Mutated
BRD2,718,469,0.117934,9.138,H3K27_Mutated
BRD2,547,298,0,0,H3K27_Mutated
BRD2,4807,4558,0,0,H3K27_Mutated
BRD2,550,301,0,0,H3K27_Mutated
BRD2,3404,3155,0.120007,62.555,H3K27_Mutated
BRD2,4834,4585,1.380551,1045.801,H3K27_Mutated
BRD2,2338,2089,4.6453,1603.281,H3K27_Mutated
BRD2,3467,3218,0,0,H3K27_Mutated
BRD2,3210,2961,0.72963,356.942,H3K27_Mutated
BRD2,3210,2961,0.72963,356.942,H3K27_Mutated
BRD2,1590,1341,0.581325,128.797,H3K27_Mutated
BRD2,565,316,0,0,H3K27_Mutated
BRD2,667,418,0.105805,7.307,H3K27_Mutated
BRD2,946,697,0.887981,102.257,H3K27_Mutated
BRD2,1628,1379,0.304108,69.287,H3K27_Mutated
BRD2,759,510,5.272707,444.285,H3K27_Mutated
EGFR,9905,9656,5.911387,9430.702,H3K27_Mutated
EGFR,3844,3595,0.036978,21.963,H3K27_Mutated
EGFR,2239,1990,0,0,H3K27_Mutated
EGFR,5464,5215,0,0,H3K27_Mutated
EGFR,2864,2615,0.004897,2.116,H3K27_Mutated
EGFR,1570,1321,0.168659,36.81,H3K27_Mutated
EGFR,452,203,0.238401,7.996,H3K27_Mutated
EGFR,561,312,0.066515,3.429,H3K27_Mutated
EGFR,691,442,0.165959,12.119,H3K27_Mutated
EGFR,665,416,0.04168,2.865,H3K27_Mutated
TRIM4,639,390,1.733528,111.7,H3K27_Mutated
TRIM4,3383,3134,0.024829,12.856,H3K27_Mutated
TRIM4,3374,3125,1.779787,918.915,H3K27_Mutated
TRIM4,1942,1693,0.383522,107.277,H3K27_Mutated
TRIM4,601,352,0.124701,7.252,H3K27_Mutated
EZH2,3641,3392,0.086019,48.206,H3K27_Mutated
EZH2,2522,2273,0,0,H3K27_Mutated
EZH2,2591,2342,0.188277,72.852,H3K27_Mutated
EZH2,2477,2228,0.214699,79.032,H3K27_Mutated
EZH2,2639,2390,0.108999,43.041,H3K27_Mutated
EZH2,2572,2323,0.071919,27.602,H3K27_Mutated
EZH2,2466,2217,0.402205,147.323,H3K27_Mutated
EZH2,414,165,0.041819,1.14,H3K27_Mutated
EZH2,1876,1627,0.074009,19.894,H3K27_Mutated
EZH2,1491,1242,0.072656,14.909,H3K27_Mutated
ZFPM2,4961,4712,1.492521,1161.938,H3K27_Mutated
ZFPM2,3960,3711,0,0,H3K27_Mutated
ZFPM2,594,345,0.719816,41.03,H3K27_Mutated
ZFPM2,574,325,0.03629,1.949,H3K27_Mutated
ZFPM2,1582,1333,0.03262,7.184,H3K27_Mutated
ZFPM2,468,219,0.16918,6.121,H3K27_Mutated
ZFPM2,3300,3051,0.385258,194.201,H3K27_Mutated
ZFPM2,3312,3063,0.018925,9.577,H3K27_Mutated
CDKN2A,1218,969,0,0,H3K27_Mutated
CDKN2A,1283,1034,0,0,H3K27_Mutated
CDKN2A,666,417,0,0,H3K27_Mutated
CDKN2A,678,429,0.051714,3.665,H3K27_Mutated
CDKN2A,748,499,0.028317,2.335,H3K27_Mutated
CDKN2A,880,631,0,0,H3K27_Mutated
CDKN2A,926,677,0,0,H3K27_Mutated
CDKN2A,794,545,0,0,H3K27_Mutated
CDKN2A,989,740,0,0,H3K27_Mutated
CDKN2A,544,295,0,0,H3K27_Mutated
CDKN2A,442,193,0,0,H3K27_Mutated
CDKN2A,493,244,0,0,H3K27_Mutated
CDKN2A,565,316,0,0,H3K27_Mutated
CDKN2A,856,607,0,0,H3K27_Mutated
ADARB2,8475,8226,0.283785,385.688,H3K27_Mutated
ADARB2,1810,1561,0,0,H3K27_Mutated
ADARB2,768,519,0.270137,23.164,H3K27_Mutated
ADARB2,599,350,0,0,H3K27_Mutated
ADARB2,703,454,0,0,H3K27_Mutated
ADARB2,683,434,0,0,H3K27_Mutated
ADARB2,1741,1492,0.053339,13.148,H3K27_Mutated
PTEN,8515,8266,0.699257,954.969,H3K27_Mutated
PTEN,477,228,0.106186,4,H3K27_Mutated
PTEN,383,134,0.72355,16.019,H3K27_Mutated
PTEN,554,305,1.485504,74.857,H3K27_Mutated
PTEN,644,395,1.102297,71.937,H3K27_Mutated
MGMT,1265,1016,1.207372,202.671,H3K27_Mutated
MGMT,589,340,0,0,H3K27_Mutated
MGMT,959,710,0.045086,5.289,H3K27_Mutated
MGMT,776,527,0,0,H3K27_Mutated
ALG5,1219,970,1.056937,169.386,H3K27_Mutated
ALG5,1119,870,0,0,H3K27_Mutated
ALG5,565,316,0,0,H3K27_Mutated
ALG5,687,438,0,0,H3K27_Mutated
ALG5,756,507,0.090894,7.614,H3K27_Mutated
RB1,4793,4544,2.32349,1744.362,H3K27_Mutated
RB1,1490,1241,0.018758,3.846,H3K27_Mutated
RB1,480,231,0,0,H3K27_Mutated
RB1,617,368,0,0,H3K27_Mutated
RB1,658,409,0.266232,17.99,H3K27_Mutated
RB1,1097,848,0.813968,114.041,H3K27_Mutated
TP53,1018,769,0,0,H3K27_Mutated
TP53,1152,903,0,0,H3K27_Mutated
TP53,2331,2082,0,0,H3K27_Mutated
TP53,2404,2155,0,0,H3K27_Mutated
TP53,2271,2022,0,0,H3K27_Mutated
TP53,2579,2330,0.878711,338.267,H3K27_Mutated
TP53,2580,2331,0,0,H3K27_Mutated
TP53,2653,2404,0,0,H3K27_Mutated
TP53,2506,2257,0.007414,2.765,H3K27_Mutated
TP53,175,7.624,0,0,H3K27_Mutated
TP53,729,480,0,0,H3K27_Mutated
TP53,546,297,0,0,H3K27_Mutated
TP53,104,4.593,0,0,H3K27_Mutated
TP53,1261,1012,0,0,H3K27_Mutated
TP53,634,385,0,0,H3K27_Mutated
TP53,568,319,1.032463,54.415,H3K27_Mutated
TP53,565,316,0,0,H3K27_Mutated
ATRX,11167,10918,0.357395,644.687,H3K27_Mutated
ATRX,10218,9969,3.222509,5307.661,H3K27_Mutated
ATRX,10455,10206,0,0,H3K27_Mutated
ATRX,408,159,0,0,H3K27_Mutated
ATRX,814,565,0.098529,9.198,H3K27_Mutated
ATRX,461,212,0.143174,5.015,H3K27_Mutated
ATRX,2967,2718,0.282369,126.801,H3K27_Mutated
CDC42,2274,2025,3.278902,1515.123,H3K27_Mutated
CDC42,2256,2007,9.11074,4172.491,H3K27_Mutated
CDC42,816,567,1.489497,192.716,H3K27_Mutated
CDC42,1435,1186,0.217868,58.962,H3K27_Mutated
CDC42,597,348,11.764455,934.212,H3K27_Mutated
BRINP3,3128,2879,6.642905,4364.094,H3K27_Mutated
BRINP3,238,16.802,2.363399,9.062,H3K27_Mutated
BRINP3,528,279,4.514916,287.441,H3K27_Mutated
OSR1,1906,1657,1.644114,621.654,H3K27_Mutated
OSR1,4171,3922,0.274418,245.592,H3K27_Mutated
OSR1,581,332,0.313547,23.754,H3K27_Mutated
IDH1,2382,2133,7.594806,3696.596,H3K27_Mutated
IDH1,2298,2049,0.147183,68.817,H3K27_Mutated
IDH1,2441,2192,0.015351,7.678,H3K27_Mutated
IDH1,1044,795,0.31494,57.133,H3K27_Mutated
IDH1,942,693,0.189594,29.981,H3K27_Mutated
IDH1,1614,1365,0.3389,105.56,H3K27_Mutated
IDH1,702,453,0.026768,2.767,H3K27_Mutated
IDH1,563,314,1.185175,84.919,H3K27_Mutated
IDH1,556,307,1.79216,125.548,H3K27_Mutated
GLB1,2512,2263,0.29663,153.177,H3K27_Mutated
GLB1,2523,2274,0.668521,346.896,H3K27_Mutated
GLB1,2018,1769,6.398354,2582.798,H3K27_Mutated
GLB1,816,567,1.187153,153.597,H3K27_Mutated
GLB1,899,650,0,0,H3K27_Mutated
GLB1,517,268,3.333041,203.831,H3K27_Mutated
GLB1,577,328,0.079503,5.95,H3K27_Mutated
GLB1,547,298,1.504763,102.324,H3K27_Mutated
GLB1,550,301,0.712801,48.959,H3K27_Mutated
GLB1,319,70.21,0,0,H3K27_Mutated
GLB1,257,23.433,1.68317,9,H3K27_Mutated
GLB1,570,321,0.020664,1.514,H3K27_Mutated
GLB1,591,342,1.936789,151.148,H3K27_Mutated
GLB1,631,382,0.56329,49.101,H3K27_Mutated
GLB1,569,320,7.030866,513.397,H3K27_Mutated
GLB1,626,377,0.374164,32.188,H3K27_Mutated
GLB1,557,308,10.28351,722.747,H3K27_Mutated
GLB1,540,291,0.588997,39.111,H3K27_Mutated
GLB1,558,309,0.172823,12.186,H3K27_Mutated
PIK3CA,245,18.9,0,0,H3K27_Mutated
PIK3CA,9259,9010,0.144333,296.746,H3K27_Mutated
PIK3CA,620,371,0.128842,10.907,H3K27_Mutated
PIK3CA,746,497,0.628529,71.281,H3K27_Mutated
PDGFRA,2202,1953,0.04505,20.077,H3K27_Mutated
PDGFRA,2417,2168,0.505388,250.022,H3K27_Mutated
PDGFRA,580,331,0,0,H3K27_Mutated
PDGFRA,6378,6129,1.116977,1562.169,H3K27_Mutated
PDGFRA,2991,2742,0.019334,12.097,H3K27_Mutated
PDGFRA,586,337,1.317808,101.339,H3K27_Mutated
PDGFRA,771,522,0.111038,13.226,H3K27_Mutated
PDGFRA,573,324,0,0,H3K27_Mutated
PDGFRA,480,231,0.031362,1.653,H3K27_Mutated
PDGFRA,1146,897,0,0,H3K27_Mutated
DCHS2,13354,13105,0.34509,1031.963,H3K27_Mutated
DCHS2,5064,4815,0.253693,278.74,H3K27_Mutated
DCHS2,857,608,0,0,H3K27_Mutated
DCHS2,569,320,0,0,H3K27_Mutated
DCHS2,2109,1860,0.091678,38.911,H3K27_Mutated
TERT,2422,2173,0,0,H3K27_Mutated
TERT,4018,3769,0,0,H3K27_Mutated
TERT,2992,2743,0,0,H3K27_Mutated
TERT,3210,2961,0,0,H3K27_Mutated
TERT,406,157,0,0,H3K27_Mutated
IRX1,2080,1831,5.004622,2091,H3K27_Mutated
FOXD1,406,157,0,0,H3K27_Mutated
PCDHGA11,4787,4538,0.138765,143.694,H3K27_Mutated
PCDHGA11,2263,2014,0,0,H3K27_Mutated
TOB2P1,992,743,0,0,H3K27_Mutated
MICA,1370,1121,0.519594,132.912,H3K27_Mutated
MICA,1005,756,0,0,H3K27_Mutated
BRD2,4956,4707,1.099664,1181.132,H3K27_Mutated
BRD2,735,486,0.366168,40.608,H3K27_Mutated
BRD2,887,638,1.335823,194.475,H3K27_Mutated
BRD2,718,469,0.061226,6.552,H3K27_Mutated
BRD2,547,298,0.973602,66.205,H3K27_Mutated
BRD2,4807,4558,0.236308,245.78,H3K27_Mutated
BRD2,550,301,0,0,H3K27_Mutated
BRD2,3404,3155,0.063347,45.606,H3K27_Mutated
BRD2,4834,4585,1.326656,1388.008,H3K27_Mutated
BRD2,2338,2089,4.600122,2192.816,H3K27_Mutated
BRD2,3467,3218,0.092926,68.236,H3K27_Mutated
BRD2,3210,2961,0,0,H3K27_Mutated
BRD2,3210,2961,0,0,H3K27_Mutated
BRD2,1590,1341,0.813014,248.783,H3K27_Mutated
BRD2,565,316,0.499092,35.988,H3K27_Mutated
BRD2,667,418,0.800856,76.388,H3K27_Mutated
BRD2,946,697,2.397394,381.3,H3K27_Mutated
BRD2,1628,1379,0.784372,246.82,H3K27_Mutated
BRD2,759,510,6.336058,737.367,H3K27_Mutated
EGFR,9905,9656,3.897485,8587.686,H3K27_Mutated
EGFR,3844,3595,0.031847,26.125,H3K27_Mutated
EGFR,2239,1990,0.458227,208.079,H3K27_Mutated
EGFR,5464,5215,0,0,H3K27_Mutated
EGFR,2864,2615,0.046901,27.987,H3K27_Mutated
EGFR,1570,1321,1.226912,369.837,H3K27_Mutated
EGFR,452,203,0.371748,17.22,H3K27_Mutated
EGFR,561,312,0.107359,7.643,H3K27_Mutated
EGFR,691,442,0.285255,28.771,H3K27_Mutated
EGFR,665,416,0.179057,16.997,H3K27_Mutated
TRIM4,639,390,0.656841,58.455,H3K27_Mutated
TRIM4,3383,3134,0,0,H3K27_Mutated
TRIM4,3374,3125,0.863194,615.535,H3K27_Mutated
TRIM4,1942,1693,0.110494,42.686,H3K27_Mutated
TRIM4,601,352,0.103628,8.324,H3K27_Mutated
EZH2,3641,3392,0.148213,114.719,H3K27_Mutated
EZH2,2522,2273,0,0,H3K27_Mutated
EZH2,2591,2342,0,0,H3K27_Mutated
EZH2,2477,2228,0.420451,213.759,H3K27_Mutated
EZH2,2639,2390,0.013086,7.137,H3K27_Mutated
EZH2,2572,2323,0.125847,66.71,H3K27_Mutated
EZH2,2466,2217,0,0,H3K27_Mutated
EZH2,414,165,0.176156,6.632,H3K27_Mutated
EZH2,1876,1627,0.118833,44.118,H3K27_Mutated
EZH2,1491,1242,0.098529,27.924,H3K27_Mutated
ZFPM2,4961,4712,0.148464,159.632,H3K27_Mutated
ZFPM2,3960,3711,0.019972,16.913,H3K27_Mutated
ZFPM2,594,345,0.708387,55.768,H3K27_Mutated
ZFPM2,574,325,0.097993,7.267,H3K27_Mutated
ZFPM2,1582,1333,0.070406,21.416,H3K27_Mutated
ZFPM2,468,219,0.613164,30.642,H3K27_Mutated
ZFPM2,3300,3051,0.506731,352.788,H3K27_Mutated
ZFPM2,3312,3063,0.010836,7.574,H3K27_Mutated
CDKN2A,1218,969,0,0,H3K27_Mutated
CDKN2A,1283,1034,0,0,H3K27_Mutated
CDKN2A,666,417,0,0,H3K27_Mutated
CDKN2A,678,429,0,0,H3K27_Mutated
CDKN2A,748,499,0.011343,1.292,H3K27_Mutated
CDKN2A,880,631,0,0,H3K27_Mutated
CDKN2A,926,677,0,0,H3K27_Mutated
CDKN2A,794,545,0.021779,2.708,H3K27_Mutated
CDKN2A,989,740,0,0,H3K27_Mutated
CDKN2A,544,295,0,0,H3K27_Mutated
CDKN2A,442,193,0,0,H3K27_Mutated
CDKN2A,493,244,0,0,H3K27_Mutated
CDKN2A,565,316,0,0,H3K27_Mutated
CDKN2A,856,607,0,0,H3K27_Mutated
ADARB2,8475,8226,0.474734,891.114,H3K27_Mutated
ADARB2,1810,1561,0,0,H3K27_Mutated
ADARB2,768,519,0.115798,13.714,H3K27_Mutated
ADARB2,599,350,0,0,H3K27_Mutated
ADARB2,703,454,0,0,H3K27_Mutated
ADARB2,683,434,0.130028,12.877,H3K27_Mutated
ADARB2,1741,1492,0.071358,24.294,H3K27_Mutated
PTEN,8515,8266,1.030431,1943.609,H3K27_Mutated
PTEN,477,228,0,0,H3K27_Mutated
PTEN,383,134,0.709774,21.703,H3K27_Mutated
PTEN,554,305,2.587122,180.057,H3K27_Mutated
PTEN,644,395,3.211102,289.431,H3K27_Mutated
MGMT,1265,1016,1.821207,422.228,H3K27_Mutated
MGMT,589,340,0,0,H3K27_Mutated
MGMT,959,710,0.062422,10.113,H3K27_Mutated
MGMT,776,527,0.009262,1.114,H3K27_Mutated
ALG5,1219,970,2.59709,574.848,H3K27_Mutated
ALG5,1119,870,0.038574,7.658,H3K27_Mutated
ALG5,565,316,0.172501,12.439,H3K27_Mutated
ALG5,687,438,0.012651,1.264,H3K27_Mutated
ALG5,756,507,0.119204,13.791,H3K27_Mutated
RB1,4793,4544,1.594694,1653.522,H3K27_Mutated
RB1,1490,1241,0.015604,4.419,H3K27_Mutated
RB1,480,231,1.118017,58.932,H3K27_Mutated
RB1,617,368,0,0,H3K27_Mutated
RB1,658,409,1.339425,125.008,H3K27_Mutated
RB1,1097,848,0.043444,8.407,H3K27_Mutated
TP53,1018,769,0,0,H3K27_Mutated
TP53,1152,903,0.032588,6.715,H3K27_Mutated
TP53,2331,2082,0,0,H3K27_Mutated
TP53,2404,2155,0,0,H3K27_Mutated
TP53,2271,2022,0.144623,66.729,H3K27_Mutated
TP53,2579,2330,0.530828,282.231,H3K27_Mutated
TP53,2580,2331,0,0,H3K27_Mutated
TP53,2653,2404,0,0,H3K27_Mutated
TP53,2506,2257,0.88794,457.309,H3K27_Mutated
TP53,175,7.624,11.705202,20.363,H3K27_Mutated
TP53,729,480,1.040548,113.972,H3K27_Mutated
TP53,546,297,0,0,H3K27_Mutated
TP53,104,4.593,0,0,H3K27_Mutated
TP53,1261,1012,0.182626,42.173,H3K27_Mutated
TP53,634,385,0,0,H3K27_Mutated
TP53,568,319,3.306306,240.673,H3K27_Mutated
TP53,565,316,0,0,H3K27_Mutated
ATRX,11167,10918,0.178341,444.313,H3K27_Mutated
ATRX,10218,9969,1.112811,2531.438,H3K27_Mutated
ATRX,10455,10206,0,0,H3K27_Mutated
ATRX,408,159,0.182326,6.615,H3K27_Mutated
ATRX,814,565,0,0,H3K27_Mutated
ATRX,461,212,0.459342,22.221,H3K27_Mutated
ATRX,2967,2718,0.108148,67.075,H3K27_Mutated
CDC42,2274,2025,1.187428,397.411,H3K27_Mutated
CDC42,2256,2007,10.236505,3395.527,H3K27_Mutated
CDC42,816,567,3.421376,320.621,H3K27_Mutated
CDC42,1435,1186,0.293408,57.513,H3K27_Mutated
CDC42,597,348,11.339056,652.175,H3K27_Mutated
BRINP3,3128,2879,0.67408,320.746,H3K27_Mutated
BRINP3,238,16.802,0,0,H3K27_Mutated
BRINP3,528,279,0.617884,28.492,H3K27_Mutated
OSR1,1906,1657,1.03407,283.192,H3K27_Mutated
OSR1,4171,3922,0.225126,145.929,H3K27_Mutated
OSR1,581,332,0.508089,27.88,H3K27_Mutated
IDH1,2382,2133,5.072658,1788.276,H3K27_Mutated
IDH1,2298,2049,0.092649,31.376,H3K27_Mutated
IDH1,2441,2192,0.477186,172.877,H3K27_Mutated
IDH1,1044,795,0.531342,69.815,H3K27_Mutated
IDH1,942,693,0.27239,31.198,H3K27_Mutated
IDH1,1614,1365,0.536785,121.099,H3K27_Mutated
IDH1,702,453,0,0,H3K27_Mutated
IDH1,563,314,0,0,H3K27_Mutated
IDH1,556,307,0.9728,49.359,H3K27_Mutated
GLB1,2512,2263,0.226828,84.838,H3K27_Mutated
GLB1,2523,2274,1.13578,426.867,H3K27_Mutated
GLB1,2018,1769,0.214756,62.789,H3K27_Mutated
GLB1,816,567,0,0,H3K27_Mutated
GLB1,899,650,0.075405,8.101,H3K27_Mutated
GLB1,517,268,1.588481,70.36,H3K27_Mutated
GLB1,577,328,0.06091,3.302,H3K27_Mutated
GLB1,547,298,0,0,H3K27_Mutated
GLB1,550,301,0.630348,31.358,H3K27_Mutated
GLB1,319,70.21,0,0,H3K27_Mutated
GLB1,257,23.433,0,0,H3K27_Mutated
GLB1,570,321,0,0,H3K27_Mutated
GLB1,591,342,0.17691,10,H3K27_Mutated
GLB1,631,382,1.036808,65.459,H3K27_Mutated
GLB1,569,320,0,0,H3K27_Mutated
GLB1,626,377,0,0,H3K27_Mutated
GLB1,557,308,1.94758,99.141,H3K27_Mutated
GLB1,540,291,0.162507,7.816,H3K27_Mutated
GLB1,558,309,0.073925,3.775,H3K27_Mutated
PIK3CA,245,18.9,0,0,H3K27_Mutated
PIK3CA,9259,9010,0.460014,685.021,H3K27_Mutated
PIK3CA,620,371,0.217407,13.331,H3K27_Mutated
PIK3CA,746,497,0.777328,63.851,H3K27_Mutated
PDGFRA,2202,1953,0.281446,90.846,H3K27_Mutated
PDGFRA,2417,2168,0.463515,166.085,H3K27_Mutated
PDGFRA,580,331,0.619297,33.879,H3K27_Mutated
PDGFRA,6378,6129,3.441482,3486.127,H3K27_Mutated
PDGFRA,2991,2742,0,0,H3K27_Mutated
PDGFRA,586,337,0,0,H3K27_Mutated
PDGFRA,771,522,0.50416,43.496,H3K27_Mutated
PDGFRA,573,324,2.583774,138.359,H3K27_Mutated
PDGFRA,480,231,0.603693,23.048,H3K27_Mutated
PDGFRA,1146,897,0.537472,79.681,H3K27_Mutated
DCHS2,13354,13105,0.108741,235.527,H3K27_Mutated
DCHS2,5064,4815,0,0,H3K27_Mutated
DCHS2,857,608,0,0,H3K27_Mutated
DCHS2,569,320,0,0,H3K27_Mutated
DCHS2,2109,1860,0.117675,36.175,H3K27_Mutated
TERT,2422,2173,0,0,H3K27_Mutated
TERT,4018,3769,0,0,H3K27_Mutated
TERT,2992,2743,0,0,H3K27_Mutated
TERT,3210,2961,0,0,H3K27_Mutated
TERT,406,157,0,0,H3K27_Mutated
IRX1,2080,1831,1.582848,479,H3K27_Mutated
FOXD1,406,157,0.038538,1,H3K27_Mutated
PCDHGA11,4787,4538,0,0,H3K27_Mutated
PCDHGA11,2263,2014,0.16641,55.392,H3K27_Mutated
TOB2P1,992,743,0.09772,12,H3K27_Mutated
MICA,1370,1121,0.520712,96.474,H3K27_Mutated
MICA,1005,756,0,0,H3K27_Mutated
BRD2,4956,4707,1.012262,787.49,H3K27_Mutated
BRD2,735,486,0.652567,52.417,H3K27_Mutated
BRD2,887,638,0,0,H3K27_Mutated
BRD2,718,469,0,0,H3K27_Mutated
BRD2,547,298,0,0,H3K27_Mutated
BRD2,4807,4558,0,0,H3K27_Mutated
BRD2,550,301,0,0,H3K27_Mutated
BRD2,3404,3155,0.097395,50.786,H3K27_Mutated
BRD2,4834,4585,1.448738,1097.835,H3K27_Mutated
BRD2,2338,2089,3.332029,1150.417,H3K27_Mutated
BRD2,3467,3218,0,0,H3K27_Mutated
BRD2,3210,2961,0.003654,1.788,H3K27_Mutated
BRD2,3210,2961,0.003654,1.788,H3K27_Mutated
BRD2,1590,1341,0.893556,198.043,H3K27_Mutated
BRD2,565,316,0.61777,32.264,H3K27_Mutated
BRD2,667,418,0,0,H3K27_Mutated
BRD2,946,697,1.628872,187.641,H3K27_Mutated
BRD2,1628,1379,0.784531,178.806,H3K27_Mutated
